,Company,Default Probabilities
151,"Rogers, Ray and Taylor",0.13280832384329486
152,Gonzales PLC,0.13672305251097194
153,Blevins Ltd,-0.23897902446834793
154,"Hooper, Brady and Howard",-0.008271607892489628
155,Chang and Sons,0.11015608819586817
156,Stewart Group,-0.506675839947248
157,"Johnson, Rice and Washington",-0.05188007684767838
158,Hickman-Walter,0.27512176405841104
159,"Powell, Dean and Marshall",-0.13202996952641283
160,Ross and Sons,-0.11975397466037277
161,Cox Inc,0.16081416168764165
162,Mcgee Group,-0.6876451496033505
163,Madden-Gonzalez,-0.10207319991181574
164,Guzman-Gordon,-0.5632812356119419
165,Proctor-Meyers,0.020697325299092188
166,"Hunt, Mitchell and Yates",-0.21274190214610608
167,Ramirez Inc,0.61529477092732
168,Barrett PLC,-0.33047833727754633
169,"Walters, Watkins and Lang",-0.060993621600991164
170,"Moore, Brooks and Butler",-0.49873286394239347
171,Arias and Sons,0.08446566992982615
172,Henderson LLC,0.10486311641891553
173,Vazquez LLC,-0.35371873406811466
174,Murphy PLC,-0.47387194756809525
175,Moses-Foster,0.07963318976659328
176,Bartlett PLC,-0.009970380664822023
177,Lee-Adams,0.5281554979184838
178,Henry-Wright,-0.2363960685015364
179,"Carroll, Lee and Garcia",-0.12388744152712669
180,Larson Inc,0.3591192000258124
181,Martin-Moyer,-0.07205507384985756
182,Ross-Barry,-0.7896310463341035
183,Anderson Ltd,0.20377916731727883
184,"Owens, Figueroa and Davis",0.24644236148343499
185,Palmer-Novak,0.15499012738841375
186,Mendoza LLC,-0.030586013871426065
187,Hicks LLC,0.0436370182747551
188,"Lewis, Smith and Wagner",0.2764476175403092
189,Martin-Buck,0.10528231042762277
190,"Mccoy, Torres and Davis",0.16505768716075778
191,Watson Inc,-0.1896803419408428
192,"Hill, Anderson and Aguirre",-0.17757988049941117
193,"Rojas, Cochran and Taylor",-0.13535582076859543
194,"Hodge, Vaughn and Lynn",0.15614651945327862
195,"Smith, Bridges and Gonzalez",-0.07221005313113608
196,Evans-Richards,0.09834654401740854
197,"Scott, Bean and Watts",-0.10949900566694114
198,"Russell, Berg and Smith",-0.2638839174059151
199,Smith-Gentry,-0.11227657533122719
200,"Patterson, Benton and Estes",-0.4024299142468819
201,Gonzales PLC,0.0023373337103244156
202,"Lopez, Richardson and Barker",0.1780933662435
203,"Curry, Fuller and Simon",0.31008508442601435
204,Thompson-Navarro,-0.1286563851532464
205,James LLC,0.20358632938869795
206,"Everett, Richards and Bond",-0.4550208547882317
207,Downs and Sons,0.02257893380566227
208,Williams-George,-0.16489996920894834
209,Gilmore Inc,0.29238062612414617
210,Brewer-Parker,0.08380076969496686
211,Cook-Brown,0.5681580184405098
212,"Flores, Frank and Frederick",0.23306713261714235
213,"King, Cox and Jones",0.21556833909975573
214,Phillips LLC,-0.6087141437804666
215,"Perez, Hernandez and Pugh",0.6466487082284069
216,"Payne, Luna and Armstrong",-0.06451280649436841
217,Huber-Wright,0.003031803634267412
218,"Phillips, Ballard and Taylor",0.38113160043618993
219,Warner Group,-0.224580297687667
220,"Mason, Martin and Hampton",0.08645540967206078
221,Flores-Nelson,0.06818314029387107
222,Hurst-Jones,0.058144346802246644
223,"Mendez, Edwards and Malone",-0.15842866682299003
224,"James, Green and Hodge",0.660297410519678
225,Smith Group,-0.29294896682980426
226,"Owens, Andrade and Pham",-0.058035024547453455
227,Lane-Mccarthy,0.039335173907378417
228,Daniel-Lee,0.5039016103313789
229,"Reynolds, Silva and Elliott",0.18095851887998857
230,Wilkinson and Sons,0.3107543514886853
231,Weaver-Schroeder,-0.3839264674341115
232,"Fuentes, Black and Ray",-0.13531471853109533
233,Patel-Zuniga,0.5829680118760463
234,Romero-White,-0.5356237823667593
235,"Peterson, Golden and Stuart",-0.3397455746927423
236,Barber-Braun,0.011506439055540168
237,Jones LLC,-0.2853720662895872
238,Odom-Wilson,-0.4378386773670387
239,"Norris, Fischer and Marquez",-0.5042040005176559
240,Robertson-Pollard,0.22513980696436034
241,"Garcia, Olson and Lee",-0.2536078664824572
242,"Hudson, Munoz and Ramos",-0.026772804611454724
243,"Evans, Sullivan and Hayes",-0.5091879056285615
244,Hayes-Floyd,0.10854332936977404
245,Patel Inc,-0.09192251345404509
246,Reeves-Walter,-0.46088799691225757
247,"Beck, Lloyd and Phelps",0.27844262792916785
248,"Obrien, Good and Strickland",0.19437100914399957
249,Hoffman-Fleming,-0.11455731033125725
250,White-Morgan,-0.010333499053210196
251,Ibarra LLC,0.1851621387933851
252,Hansen Inc,0.02650086106418757
253,Washington-Williams,-0.22755442112606894
254,Gonzalez-Wilson,0.06349605726926918
255,Salazar-Williams,-0.011417653722029698
256,Oliver Ltd,0.5669855469638037
257,"Briggs, Wright and Thompson",-0.004459062031849988
258,"Cunningham, Copeland and Harris",0.09525457622824138
259,"Tran, Morgan and Hurley",-0.17697017181039007
260,"Escobar, Li and Gallagher",-0.35345393250703866
261,"Martin, Bryant and Mason",-0.10449100858769739
262,Finley-Klein,-0.028658807033755274
263,Tran Ltd,0.24754795942681296
264,Rogers-Gutierrez,0.19474151577036836
265,Stephens and Sons,0.3317673583865003
266,Flynn-Munoz,0.02965179100330784
267,"Smith, Liu and Turner",0.03023249125650829
268,Castro Ltd,0.10645740602963699
269,Jones-Harrington,0.2797624656008649
270,Shah LLC,-0.23301651051173655
271,"Acosta, Medina and Brown",-0.06744073459306062
272,Larson Group,0.087057996572018
273,Wheeler-Boyd,-0.11125171926347348
274,Mclaughlin-Burke,0.46603589618745045
275,Walton Inc,-0.39129460509950564
276,Mcclure and Sons,-0.45556896080521386
277,Murphy Ltd,-0.25253195717616944
278,Thompson PLC,-0.014754985196253782
279,Delgado-Myers,-0.4432852634552796
280,"Woods, Summers and Rogers",-0.08570220662930844
281,"Hubbard, Matthews and Stephens",0.10635257338242717
282,"Hughes, Jackson and Gallagher",-0.40408426115372525
283,Callahan PLC,0.2484131067384827
284,Taylor-Long,-0.22854879856987967
285,Oconnor PLC,-0.3679778592587775
286,Kelly Group,-0.5646449932194126
287,Griffin-Greene,-0.04396070121692037
288,Reed and Sons,-0.37965320739587116
289,Campbell-Moore,0.6615736881901938
290,Smith PLC,0.5386561746370598
291,Hoffman-Wells,0.0032890219937316786
292,Norton PLC,-0.11161227963354596
293,"Phillips, Henry and Sanchez",-0.0686692730614295
294,"Maddox, Benton and Duffy",-0.1701903268557355
295,Newman-Brown,-0.10918487489147895
296,"Carroll, Baird and Miller",0.06420283755722073
297,"Miller, Barrett and Castillo",-0.16703681428168993
298,Morales-Garner,0.2844137241386135
299,Morales-James,0.18844075682700323
300,Adams LLC,-0.07440991681461351
301,Moore PLC,0.2740351348591377
302,Carey-Villarreal,-0.16600095423826047
303,Ibarra-Charles,0.24638643867016183
304,Palmer-Davis,-0.1883334029942172
305,"Lane, Solis and Hill",0.2654579948668541
306,Sutton-Thornton,-0.8131865472053782
307,"Barr, Scott and Erickson",0.07392905900731944
308,Rivera PLC,-0.05207223987104925
309,Graham-Boyer,-0.016920121618052196
310,Stone-Scott,0.2913984768280362
311,"Horton, Stokes and Hobbs",-0.3360248792798683
312,"Vasquez, Chavez and Benton",-0.08850757448494091
313,Valentine and Sons,0.009795617539748842
314,"Schultz, Patton and Taylor",-0.040719328887983075
315,"Medina, Bradshaw and Wilkerson",0.028715023939061363
316,Parker-Fletcher,-0.18436751838498114
317,"Smith, Gallegos and Flores",-0.15377816515835893
318,"Ford, Cline and Blake",-0.6078203599745721
319,"Rich, Berry and Clements",-0.2598641359808379
320,"Lucero, Wall and Taylor",-0.5772814833398985
321,Bailey Inc,0.01678672522564371
322,Mitchell PLC,-0.300776679594096
323,"Smith, Davis and Miller",0.4537144865677709
324,Douglas-Jackson,-0.600817638973685
325,"Rogers, Harris and Jackson",-0.038370176950540597
326,Lang-Richard,-0.4108462176352411
327,Smith Inc,-0.09261588841830816
328,"Gibson, Vargas and Farrell",-0.029480737455339676
329,Stokes-Mclean,0.1938817925423508
330,Jones-Graves,-0.14828269174912526
331,"Sanchez, Taylor and Perry",-0.17335534885825507
332,"Thomas, Liu and Jefferson",0.21727549426298626
333,Orozco LLC,0.14249107521875762
334,Barrett-Marks,-0.17989120849371634
335,Moreno-Gutierrez,-0.1883246677236551
336,Simmons-Barker,0.1269511630692519
337,"Michael, Lynch and Martinez",0.1094702766470212
338,Pena PLC,0.13278436165674534
339,Hall-Robles,0.07443206492241879
340,"Foster, Gordon and Ramsey",-0.21277782228698272
341,Blackburn-Wilson,-0.08010748061447197
342,Willis-Gonzalez,0.04907820357123952
343,Stewart-Rowland,-0.05239985470117015
344,Smith-Rodriguez,0.06842347072012812
345,"Potts, Johnson and Walter",-0.38998751168667173
346,Jones Inc,-0.1867069202085739
347,Meyer Inc,-0.24647665955499132
348,"Pugh, Warren and Rogers",0.04644240980515295
349,"Ray, Hooper and Morris",-0.1909303658186878
350,"Anderson, Gay and Robles",-0.03861886794739011
351,Gallegos-Carpenter,0.3250786882691274
352,Sutton-Galvan,-0.300897043977793
353,"Bradshaw, Williams and Sims",0.18561219159437542
354,Jackson and Sons,-0.22431874822723738
355,Carr-Jones,-0.2102457960089261
356,"Fisher, Orr and Romero",-0.06947327476892297
357,Brown-Cook,0.24797822286672394
358,Cohen-Vang,0.3847896968520446
359,"Thomas, Williamson and Maxwell",-0.2322740345076554
360,"Kennedy, Daniels and Anderson",0.3677935704383047
361,Foster-Hutchinson,0.40498125617128555
362,Fields LLC,0.21994067331020467
363,Shields Inc,0.18311233645097172
364,Lopez-Smith,-0.2373887510599151
365,Walker PLC,0.10686226019283333
366,Coleman PLC,0.19436151925036296
367,Larson PLC,-0.45962277229962983
368,"Moreno, Hess and Butler",0.3930259071630377
369,Singleton Ltd,0.17142121730020413
370,Wright-Wang,0.10046237213463154
371,"Williams, Moore and Mays",0.5643387000554646
372,Valentine and Sons,-0.10608493254336554
373,Cook PLC,0.4965796178215674
374,"Mccoy, Nielsen and Baldwin",-0.2997942941424078
375,Simmons Inc,0.10192165517769017
376,"Neal, Taylor and Carter",-0.15752074967294938
377,Dixon-Chavez,-0.24632973855009052
378,Walsh Ltd,-0.20341158834708384
379,"Mcintyre, Rowe and Peterson",-0.09648731433057166
380,Williams-Gonzalez,-0.054229648298818496
381,"Arnold, Johnson and Miller",-0.05467911598527918
382,Grant-Gutierrez,0.16097385093527636
383,"Hernandez, Smith and Hall",-0.0386221394237059
384,Patton PLC,0.04146521183097427
385,Cole and Sons,0.07136757065267058
386,Williamson-Lee,-0.3567368380562113
387,Cooper-Allen,0.33496050924143544
388,"Norman, Glass and Lewis",0.17796501505942627
389,Henson-Johnson,-0.2945120226002019
390,Holden and Sons,-0.060071894003495725
391,Hill-Roman,0.2919361102794301
392,Hernandez-Gonzalez,-0.2435343211015383
393,Ford-Turner,0.06449810828339086
394,Holland-Moore,-0.6043022101887626
395,Martinez-Williams,0.20936884435864891
396,Davis-Lewis,0.13244713895686264
397,Aguilar Inc,-0.6930889312083389
398,Williams Ltd,-0.45642768143184614
399,"Morales, Barker and Garcia",0.37573605039728214
400,Yoder Group,-0.47170951565840835
401,Bond-Ellis,0.13574163940646658
402,Lewis-Simon,-0.4583973363573075
403,Thornton Group,-0.18876848153767287
404,Cook-Stephens,0.2088775316081325
405,Holden PLC,-0.281823340848935
406,Washington Ltd,0.33284900586245164
407,Parker and Sons,-0.14169549781712323
408,"Carpenter, Cruz and Palmer",0.06565629687115876
409,"Lee, Odom and Johnson",0.10617753789705205
410,Hart Ltd,-0.047423646952963645
411,Downs-Anderson,-0.19930647266759297
412,Wilson Ltd,0.13513397465146973
413,Rice Inc,0.23971275393042818
414,Marquez LLC,0.07095824933580139
415,Marshall LLC,-0.04556355063857986
416,"Robinson, Mendez and Berg",-0.11903450986201077
417,Arnold PLC,-0.2885280173187927
418,"Robinson, Jones and Hebert",0.1255213231197548
419,Morris-Anderson,0.010232619822210789
420,Henry-Collins,-0.32561955055387964
421,Bradley PLC,-0.3341246506309884
422,"Hicks, Barber and Townsend",0.2586885539722359
423,Hunt-Ramirez,-0.08177134879430235
424,"Santos, Contreras and Curtis",-0.1326310422389198
425,Boyer-Brooks,-0.5581458380834575
426,Macias LLC,0.03312081728479054
427,Carter LLC,-0.4378520083130336
428,Howard-Nguyen,0.25845707541397406
429,"Chandler, Maldonado and Powers",0.232753717055879
430,Maynard-Smith,0.17903055418949196
431,Sullivan and Sons,0.49247477025351355
432,Thompson-Black,0.37443052158305284
433,"Caldwell, Richard and Roberts",0.0004492878369433709
434,"Dixon, Palmer and Garcia",0.17968197501810038
435,Wheeler PLC,-0.13311940593065147
436,Mccoy-French,0.3480625419745399
437,Gonzalez-Powers,0.48157519314375125
438,"White, Brooks and Bird",0.25764267190055384
439,Peck-Torres,-0.026886924677554724
440,Moore-Hurst,-0.16936774540706778
441,"Hill, Solomon and Jackson",-0.056859234767358505
442,Gilbert Group,0.28623673184610315
443,Steele-Phillips,-0.2629504140937416
444,"Herrera, Barnes and Taylor",0.018117201101286572
445,Lee Group,0.09813834704068773
446,Barton Inc,-0.3125740339251214
447,"Cole, Molina and Williams",-0.4585931677802949
448,Mckinney Inc,0.8121361897626986
449,Jimenez Ltd,0.16910096292303917
450,Carrillo Ltd,0.46524551525795155
451,Parker LLC,0.13367374508048285
452,Martinez-Miller,-0.3831822409921944
453,Weiss LLC,-0.05199546423411064
454,Foster Group,-0.10729714843556251
455,Morton Group,-0.011408253446720348
456,"Bond, Cox and Gonzales",0.34534298956535353
457,"Brown, Jackson and Avery",0.015572777737754454
458,Park-Brock,-0.3407904707832869
459,"Dickerson, Moss and Avila",-0.2824491712303508
460,"Snyder, Brown and Perry",-0.4403044337508832
461,"Fowler, Lewis and Nelson",-0.1365687704718647
462,George Inc,0.03150043728354702
463,Wood-Faulkner,0.28751395940592567
464,Stevens-Wyatt,-0.3421298792301211
465,Smith-Brown,-0.21056481290209322
466,Fisher PLC,-0.4092353073361933
467,"Barnes, Garcia and Bell",-0.3758043220229398
468,"Mendoza, Evans and Munoz",-0.05749495311763477
469,Evans Group,0.14524848060052417
470,"Green, Smith and Gordon",-0.34450207251220494
471,Clark LLC,0.07710016268241164
472,Reed-Stark,-0.31917092935352936
473,Ray Group,0.09568242048364618
474,Dominguez-Newman,-0.28684135672255323
475,Patterson-Galloway,-0.26802654183660146
476,Vasquez-Dixon,0.03395296172703411
477,Allen and Sons,-0.5841243168371559
478,Johnson-Owens,-0.48196101149405157
479,Koch LLC,0.618382115704396
480,Murphy-Moreno,0.2572973558546691
481,Norton-Bradford,-0.10070084959138925
482,Clark-Hawkins,-0.19844860209259177
483,Johnson PLC,-0.15163747982724304
484,"Johnson, Hood and Evans",-0.3544555749461088
485,Vazquez Group,0.13477186340867425
486,Dawson and Sons,-0.5764286948838349
487,Ford-Myers,-0.13234695980091693
488,Mills Ltd,0.3854948185536667
489,"Cuevas, Garrett and Duran",-0.6371246143008802
490,"Vazquez, Ruiz and Miller",0.7004994398168264
491,Rush-Hicks,0.11451765258297171
492,"Thomas, Martin and Perry",0.6098336322738516
493,"Graves, Smith and Avery",0.2868450105272821
494,"Perez, Carroll and English",0.2190503371115696
495,Cannon Ltd,-0.1989583437109413
496,Jones PLC,0.5544616071079684
497,Jones-Holland,-0.14486845757993816
498,Cole Inc,-0.33712545731988336
499,"Hernandez, Grimes and Prince",-0.010035192032536474
500,Morgan Inc,0.27493895454933276
501,"Clark, Boyer and Hoffman",0.6373917919645411
502,Coleman Group,0.44935358263357766
503,Sheppard-Poole,-0.8372433027957985
504,"Walker, Roberts and Macias",0.18105374143199332
505,May-Herrera,-0.0575517270147954
506,Mcdonald-Carter,-0.034100212764753536
507,Gould Group,0.5309655010856931
508,"Salas, Williams and Figueroa",0.20208873891680887
509,Allison-Jackson,-0.1230407930706394
510,Roberts Ltd,-0.28205359586887757
511,Kim-Reed,0.18414324509966648
512,"Knox, Landry and Miller",0.3468515013917828
513,Long-Peterson,-0.47832220630819305
514,Villa and Sons,-0.14073051639466796
515,"Murphy, Thompson and Kaufman",-0.5399800475467617
516,Cooper Group,-0.14494995278189896
517,Lozano-Rodriguez,-0.6337650256844528
518,Lyons and Sons,0.41678852072153655
519,Wells and Sons,-0.1312297671578444
520,"Johnson, Atkinson and Phillips",0.19392586901764816
521,"Fletcher, Smith and York",0.12687216666793197
522,"Duran, Summers and Johnson",-0.22973069281895916
523,Wagner PLC,-0.36393591640266154
524,Braun-Simmons,0.4686858556168846
525,Martin Ltd,0.12381710816201534
526,"Brown, Nelson and Macias",-0.22578439061516103
527,Bond-Parks,-0.2948263232905632
528,Harrison-Taylor,-0.1512109206198762
529,"Martinez, Martin and Rodgers",0.23098724015633565
530,Mccoy-Olson,0.05788063788018413
531,Cervantes and Sons,-0.4233032727061919
532,Cook Inc,0.2892366460583095
533,Knight-Luna,-0.13739462744873562
534,Conway Inc,0.057483651579246606
535,Young-Wood,-0.0729415940110171
536,Hamilton-Martinez,-0.3023239047941706
537,Jensen-Miller,0.0923249123345561
538,Clark-Leblanc,0.01928786513553335
539,"Garner, Vincent and Butler",0.6888178858249429
540,Espinoza-Gonzalez,-0.5390165990758023
541,"Williams, Thomas and Rodgers",0.051876232406614015
542,Roberts Group,-0.20305763430755577
543,"Parker, Franklin and Clark",-0.002217297789175445
544,Bishop-Butler,0.2148551522812422
545,"Perez, Hooper and Flynn",0.2472206288592747
546,Foster LLC,0.32178790657904416
547,Martin Inc,-0.3677071086118288
548,Rivera-Smith,-0.0826294799269604
549,Owen PLC,-0.41038310466738015
550,Butler and Sons,-0.02376460056941169
551,"Norman, Bennett and Ford",-0.26875045364831357
552,Neal and Sons,-0.4800127200185049
553,Edwards-Martin,-0.36631892202135413
554,"Jennings, Cardenas and Combs",-0.2719332225609438
555,King-Bowers,0.38828337163491145
556,"Proctor, Thompson and Mullen",-0.33948747086932957
557,Kelly Group,-0.36220467943819734
558,Bailey-Bates,0.0752654216066196
559,Taylor-Small,-0.030417697507232916
560,Oconnell-Lopez,0.40469660276105024
561,Chapman Inc,-0.20860837180042638
562,Calhoun-Morrison,-0.32546486395833346
563,Noble Ltd,0.6535424698996379
564,Rush and Sons,0.21061724032364754
565,Vaughan Ltd,-0.13641591565695166
566,Shah-Hodges,0.6444021121024486
567,Anderson Ltd,0.5151095177622442
568,"Black, Little and Patel",-0.10256264725165135
569,Rose PLC,-0.06887387693785073
570,Lozano-Jackson,0.34765490700569107
571,Soto-Smith,-0.07547651453376952
572,Dunn LLC,0.10224905339588529
573,Clark-Marquez,-0.03185080280237216
574,Barrera PLC,0.020034127224576422
575,Collins LLC,0.06024360962077846
576,"Gonzalez, Harris and Bailey",-0.20467486363147064
577,Johnson-Lamb,-0.15428291341077496
578,"Thomas, Brown and Gutierrez",-0.052635689605792915
579,Rose-Glover,-0.07508272621104627
580,"Lawrence, Mcmillan and Allen",0.1859821716173282
581,"Wright, Brown and Bryant",0.13119104242172255
582,Klein Inc,0.08996250494268768
583,"Clark, Parker and Peterson",-0.0031829783390847155
584,Chavez-Chandler,-0.46582766218310523
585,Stevens-Johnson,0.20139573904208186
586,Williams and Sons,-0.11877195280175896
587,Lee and Sons,-0.20853812054689772
588,"Cooper, Woods and Reynolds",0.15904301790898293
589,Gray-Sherman,-0.7445259878163708
590,"Howe, Collins and Collins",0.437495593493713
591,Jones LLC,-0.36062382613526833
592,Watson-Miller,-0.017799871436451144
593,Williams Group,0.12033994923197144
594,Martin Ltd,-0.27093641860673523
595,Johnson Ltd,0.3400093354893607
596,"King, Deleon and Riley",-0.5363093403978394
597,Kelly-Stewart,-0.12481966378864612
598,"Medina, Watson and Taylor",-0.5250859372020901
599,Clarke Group,0.2349539405541729
600,Briggs Ltd,0.40736791515540943
601,Figueroa-Johnson,-0.1962616798624761
602,"Mata, Merritt and Mcdonald",0.06594110333602761
603,Russell-Haney,0.38311792139623574
604,Parker Group,-0.40407185824289443
605,White-Schmitt,0.5490848335008378
606,"Greer, Jones and White",-0.28108929516710834
607,Sanchez Ltd,-0.09273680169671382
608,Hinton-Lambert,-0.09524080987107034
609,Keller and Sons,-0.07064109000221752
610,Collins-Wells,-0.5129596505002048
611,Jimenez Group,0.23843402448958528
612,Christensen-Smith,0.028712658047041633
613,"Mills, Horton and Clark",0.42048900380471094
614,"Yang, Martinez and Morgan",0.40295089963750713
615,"Booker, Bridges and Murphy",0.05031544565864206
616,Decker Inc,0.040379440675843654
617,"Miller, Lopez and Rogers",-0.2792338609144293
618,Wong-Davis,-0.18017453513012321
619,Robinson-Hess,-0.33700053990244905
620,Evans Group,0.31373245378533116
621,Hess Ltd,-0.18070734567929259
622,"Suarez, Cole and Stanley",-0.1281802101535847
623,Gross Ltd,-0.02503304927625766
624,Mcdaniel-Little,-0.08944590287304828
625,Doyle PLC,-0.025511383840545864
626,"Wright, Palmer and Lopez",-0.06648689944496362
627,Mejia-Clark,0.03946843537021339
628,Smith Ltd,0.3549079513132644
629,Myers PLC,-0.2863638058846863
630,Christian and Sons,-0.06811377928483545
631,Montgomery-Rogers,0.4320134718286965
