,Company,Default Probabilities
107,"Waters, Reynolds and Howard",0.037985873164061885
108,Short Ltd,-0.15161393347642915
109,Leach Group,-0.1613441760739659
110,"Harris, Crawford and Scott",0.19082711999965815
111,"Williams, Gould and Lewis",-0.0028790674430667347
112,Garcia Group,-0.07268227722903962
113,Ward-Wilcox,0.0560092897663967
114,Hinton Group,-0.015745022835092822
115,Elliott Ltd,-0.05070440190630674
116,"Henderson, Boyd and Shelton",-0.06014938950596327
117,Bass-Bolton,0.0776898723481611
118,"Santiago, Harris and Lynch",-0.0823766627112999
119,Smith Ltd,-0.025624142532046302
120,"Nolan, Meyers and Johnson",-0.0037697152041013156
121,Baxter PLC,0.1262246059214177
122,Kirby PLC,0.18537083187333753
123,Robbins-Roman,0.09064028814200398
124,Marsh PLC,-0.09149379970305788
125,Jones and Sons,0.08003023832416417
126,Turner Group,0.08982531628429344
127,Atkins-Owen,0.0869945526061427
128,"Murray, Watson and Reyes",-0.08566138018871752
129,"Shaw, Berry and Gregory",-0.028028070237705545
130,"Chang, Mooney and Burgess",0.1056004283227626
131,Roberts PLC,0.1066513646931361
132,Petersen-Olson,-0.12635616699319913
133,Lawson-Hall,0.021558982949742327
134,Sandoval Inc,0.07308948338200602
135,"White, Hunter and Scott",0.25050368039225757
136,Snyder LLC,0.12130970480618114
137,Barton-Cruz,-0.054633731558086165
138,Brown-Davidson,-0.13166071667380883
139,Allen Ltd,-0.08467484862528803
140,Brown-Johnson,-0.02064961303656484
141,Thomas-Wu,-0.11102605570877455
142,"Love, Nunez and Hernandez",0.04195790403923063
143,Jenkins-Carr,-0.020322305185838527
144,Ellis-Garcia,0.03076469805322528
145,Smith PLC,0.00811424474377354
146,"Anderson, Nguyen and Graves",-0.1285023614486385
147,"Reed, Reyes and Frank",0.14889124571526632
148,Rodriguez-Brown,0.09123919414799098
149,"Mcdonald, Chen and Morgan",0.013061974089213186
150,Montes Ltd,-0.027932125609335386
151,"Phillips, Sweeney and Mullen",-0.03662142463070828
152,Lloyd-Stark,-0.14303171657146846
153,"Lucero, Martinez and Dalton",-0.10985387360026161
154,Johnson Group,0.08868930898812279
155,Watson-Lee,0.009573310781697382
156,Clarke-Jones,-0.008692228683281717
157,Winters Inc,0.1744751689303575
158,Scott-Johnson,-0.04033137404842256
159,"Estrada, Armstrong and Robinson",-0.054476010483131436
160,Frank Ltd,0.12045802270215185
161,"Hale, Fisher and Torres",0.00227744805337712
162,Thomas PLC,-0.08085747429619851
163,Livingston-Walls,-0.02303958904371882
164,Brown-Perry,-0.006633240565947745
165,Navarro Inc,0.020742547520511533
166,Jordan-Butler,0.011408889041634993
167,Calhoun-Rivers,0.07959449255995286
168,"King, Gomez and Martinez",-0.029537855760065304
169,"Johnson, Bailey and Smith",0.09948172587113406
170,Fuentes Inc,-0.009543525366112342
171,"Barry, Clark and Harris",-0.05989979279085205
172,"Dennis, Santana and Adkins",0.009593125864554974
173,Wood-Johnson,-0.041059573693514914
174,"Hall, Thomas and Gibson",0.09858729554216875
175,Cooper-Haley,0.010633646600265008
176,Johnson and Sons,-0.050960489751739814
177,Rogers-Woodward,-0.019440609797524253
178,Giles-Rubio,-0.0362486658280294
179,"Murphy, Watkins and Miller",0.09311214576783013
180,"Carpenter, Moore and Hurst",0.058062506621216176
181,Brock LLC,0.025174480903961002
182,"Sanchez, Fischer and Carter",-0.06253173898920587
183,Alvarado-Callahan,-0.10784944833419546
184,"Smith, Miller and Jones",0.1142889923791634
185,Evans-Butler,0.05194555264096923
186,Garza LLC,-0.002827259384570752
187,"Gomez, Wright and Chen",-0.029658640842959428
188,"Rush, Brown and Ortiz",-0.07834226657448197
189,Hayden-Valenzuela,-0.05027502755258506
190,Harris-Carter,-0.1600560752534604
191,Davis-Lopez,0.04795443100014406
192,Hill PLC,0.07708006164357975
193,"Watts, Flynn and Griffin",-0.014066581070713128
194,Lopez-Fisher,0.10064714340675829
195,Wright Group,0.19773315861290408
196,Giles-Thomas,0.15580347324350188
197,Welch-Miller,-0.03640651488739854
198,Phillips Ltd,0.1716491545133166
199,Montgomery-Smith,-0.14870324183888592
200,Wilson-Irwin,0.017230089261183308
201,Gardner-Moore,-0.020071970979726017
202,"Potter, Davis and Jimenez",0.027523653948888567
203,Stephens Group,0.04629515691297897
204,Chen-Smith,-0.024599734901978473
205,Stephenson-Williams,-0.044358924266769455
206,Ross-Zamora,0.03778448242206425
207,"Foster, Garcia and King",0.24197497997545178
208,Savage-Chambers,-0.03138527127097262
209,Larson Inc,-0.11538339564971689
210,Sparks LLC,-0.0933890481583022
211,"Morgan, Moreno and Wright",0.15744300607917153
212,Jones LLC,-0.06353185764718158
213,Meyer-Berry,-0.18361692510019711
214,"Clark, Garcia and Sosa",0.16743810621132524
215,"Powell, Osborne and French",-0.10985248522863136
216,Ramos-Carroll,-0.012956034640304287
217,Moore Ltd,-0.07492970226698696
218,James PLC,-0.12008198233636286
219,Taylor-Barnett,-0.1757870668358793
220,Chen-Newton,-0.058287705366053745
221,Woods Ltd,-0.07339673463074356
222,"Flores, Pearson and Brown",0.0828337940813379
223,Thomas-Simpson,0.03352771331659264
224,"Lewis, Kelly and Myers",-0.07499399946965445
225,Mathis Inc,0.02372325974626041
226,"Camacho, Parks and Harmon",0.06181561395587507
227,"Foster, Ward and Wilson",0.1063614298969957
228,Key Ltd,-0.0371158057739408
229,"Carter, Lester and Taylor",-0.07706476480120325
230,"Roberts, Garcia and Murray",-0.13947216628943865
231,Cruz-Rivera,0.09702798362054102
232,"Prince, Graham and West",0.04665508965112192
233,"Hernandez, Stewart and Clark",0.05641053590416091
234,Wallace Group,-0.009446551151757774
235,Roman-Price,-0.032422857941280046
236,Pope Group,0.04282672146905536
237,Willis Inc,0.12140846796145371
238,Johnson-Schultz,-0.04356928037291907
239,Cox Ltd,-0.03194961841629781
240,"Byrd, Hall and Evans",-0.020410534090665015
241,Bush PLC,-0.08353214936529911
242,Wise-Andrade,0.08958621499805164
243,Ellis-Welch,0.15367981705257364
244,"Wade, Wong and Payne",-0.12344291319247379
245,"Villa, Carpenter and Henry",-0.07799368170297738
246,"Alvarez, Rogers and Williams",-0.009619953244385165
247,Martin Inc,0.043700802710558
248,Pena-Taylor,-0.1002124598509949
249,Becker-Arellano,0.06022443383331232
250,Grant-Walker,-0.023777185890159806
251,Morgan Inc,0.14152618098518924
252,"Andrade, Norton and Morris",0.11019480052984097
253,Barry-Scott,-0.00866268361872304
254,"Williams, Wood and Clark",0.12099433791192767
255,"Reed, Hood and King",0.10530264567799573
256,"Fitzgerald, Collins and Heath",-0.07508925858043397
257,Olson-Wiggins,0.08217289814815379
258,Williams PLC,-0.21055720318682988
259,Smith Group,0.13673251537238462
260,"Kim, Stark and Jenkins",0.07791188962087164
261,Stevens-Wilson,-0.017799326029691268
262,Allen and Sons,-0.061387468373134225
263,Henson-Lewis,0.031677249435088164
264,"Jones, Simmons and Fischer",0.07295443422007719
265,Williams-White,0.10663838237887831
266,Robinson-Pittman,0.07501373919169368
267,Michael-Flores,0.048095556510928276
268,Rodriguez-Lam,0.2384744393162869
269,"Weaver, Harris and Phillips",-0.05426650914315038
270,Palmer-Murray,0.15267256261070672
271,"Green, Hall and Wilson",0.03399503530076317
272,"Garcia, Quinn and Wright",-0.02524961400093728
273,Hobbs-Osborn,-0.05557861289063069
274,Harmon PLC,-0.05528007747186985
275,Trevino-Martinez,-0.039805116358883806
276,"Nelson, Maddox and Cunningham",-0.10657258377871802
277,Leonard Ltd,0.22152454134308633
278,"Guerrero, Walker and Decker",-0.12191867851944774
279,Brown LLC,-0.03121182790126649
280,"Murphy, Brooks and Castillo",-0.02462742868866039
281,"Jackson, Pacheco and Tran",0.01939422844293863
282,Richardson-Walters,-0.12363651113614714
283,Mcdowell and Sons,-0.0880044107997917
284,Dixon Inc,0.1722566154736467
285,Hubbard Group,-0.06915891358097241
286,"Saunders, Costa and Young",0.04616814547905451
287,Cabrera Group,0.1748319630152111
288,Franklin-Anderson,0.0379164100006717
289,Lester-Rodriguez,0.07900652883119758
290,Fox LLC,0.07877783939362046
291,Bryant-Smith,0.10144166525864157
292,Peters and Sons,-0.033944504061935186
293,"Koch, Lamb and Mclaughlin",-0.1225922946459628
294,"Edwards, Abbott and Green",0.15964948122888756
295,"Morales, Lee and Stewart",0.03628804735412656
296,Cruz-Brown,0.1565644915514437
297,Edwards Ltd,0.15918114127206978
298,Cooper Group,-0.0482102158893615
299,"Swanson, Barrett and Green",-0.1320121205983568
300,"Martin, Smith and Berry",0.03770251953508827
301,Oconnor and Sons,-0.09179151712880868
302,Johnson-Burton,0.09621973745095544
303,Allen Inc,-0.0013320433812404804
304,Dougherty LLC,0.06412997049596184
305,Nicholson LLC,0.05177652915733887
306,"Henderson, Stafford and Robinson",0.03185341260494839
307,Thomas-Collins,-0.2608812129203421
308,"Murphy, Hatfield and Burgess",0.01799838250777734
309,Smith-Macdonald,0.16591532040459378
310,"Schmidt, Fitzgerald and Parks",-0.07672079300882888
311,Malone-Cunningham,-0.016224482902023604
312,Ortiz Group,-0.028614002213729058
313,Smith and Sons,-0.055566142108849095
314,"Melton, Palmer and Oconnor",0.25929072029130035
315,Miller and Sons,-0.053642889289472
316,Wright Inc,-0.024844641263942632
317,Newton Ltd,-0.03764886461376693
318,"Jackson, Miller and Pennington",0.08192321395646412
319,"Garcia, Fuller and Mckinney",-0.05533390559682835
320,"Guzman, King and Shaffer",-0.028844325782022902
321,"Bennett, Garrett and Preston",0.1545755812661851
322,Davis-Carter,0.022714395898659288
323,Ellis PLC,-0.11892820157924724
324,Martin-Mullins,0.06140886355641585
325,Nelson-Vasquez,-0.15363692255805814
326,Smith-Moreno,0.10078211026598874
327,Pierce-Madden,0.05101037044492768
328,"Duncan, Baker and Mcdaniel",-0.04496777698689448
329,Foster-Wilson,-0.11296341568714499
330,Crawford-Smith,-0.10931765747268543
331,"Forbes, King and Becker",-0.031427997797273226
332,"Parsons, Roberts and Parks",-0.08727827289183475
333,Farmer PLC,0.03476524345844622
334,Hughes-Flowers,0.01616837022613114
335,Clark-Knight,-0.026419609430722843
336,Ballard-Hahn,-0.11240592158675107
337,Willis Ltd,0.07258883352772931
338,"Maldonado, Gomez and Hendricks",-0.12957758590604904
339,Rivera Ltd,0.01035677583879555
340,Richards Inc,0.01630847661193963
341,"Moore, Cooper and Carter",0.05392898947143369
342,Morris-Patton,0.09908932821436506
343,"Jordan, Jackson and Kramer",0.19320506123247527
344,"Williams, Martinez and Noble",-0.0443596106372865
345,"Castillo, Arroyo and Cardenas",-0.07684102394417697
346,Burgess-Lopez,-0.07586455095655882
347,"Boyle, Ramirez and Greer",-0.13115816452032933
348,"Jackson, Hopkins and Moore",0.06260739746126741
349,David Ltd,-0.055077850872721594
350,"Jacobs, Fischer and Baker",-0.11428766325981753
351,Smith-Osborne,-0.004435824656981306
352,"Ramirez, Scott and Rose",-0.00799614440582326
353,Branch-Lee,-0.0900114661212979
354,Moody-Kirk,0.08350097841489966
355,"Moore, Guerrero and Bradshaw",-0.10069379405578596
356,"Cruz, Marshall and Johnson",0.14767981964028656
357,Fields-Lindsey,0.1492703275068218
358,Yoder LLC,-0.11617648730199348
359,"Jarvis, Moore and Lee",0.0003576589308988191
360,Burton-Crawford,-0.1988711837696895
361,"Moss, Duncan and Allen",-0.08924640720963413
362,Duffy Group,-0.024566217352919487
363,Berry and Sons,-0.04206363376072864
364,"Reeves, Shields and Jacobson",-0.04320142182251314
365,"Garcia, Lopez and Alexander",-0.13940995132410766
366,Reilly Ltd,-0.008130912719019555
367,Shepard-King,-0.007702638965519002
368,Lynch-Davis,-0.029071557015003236
369,Vasquez LLC,0.1670509084257653
370,Farmer Group,0.03719528988609374
371,Rowe-Garrett,0.00961872170217602
372,Terry-Carson,-0.138473770883995
373,"Marshall, Gallegos and Martinez",0.054218528001528904
374,"Ramirez, Short and Sanders",-0.030922121038318668
375,"Taylor, Miller and Hancock",-0.23366849179497695
376,Smith-Lee,0.06524498518584676
377,Powers Group,0.0688451905012612
378,Edwards Inc,0.08495733039303692
379,Long-Martinez,0.13832459370927272
380,"Hill, Lambert and Larson",0.1511906580882551
381,Delacruz-Dixon,-0.03335400612233884
382,Martinez and Sons,0.08009309074635618
383,Thornton-Moran,-0.05926346183980398
384,"Williams, Colon and Williams",0.03419501171605216
385,"Vazquez, Terry and Hughes",0.06783109699192681
386,Cooper PLC,0.015553789569467387
387,Miller and Sons,-0.04523544951057387
388,Harris-Green,0.002331052107520265
389,"Erickson, Casey and Holmes",-0.01137485240264429
390,Lutz-Moore,-0.0090772328163899
391,Tran-Johnson,-0.05768669432998552
392,"Thompson, Hunt and Huang",0.018684279690683304
393,Meyers-Jones,-0.09191072173675852
394,"Gibbs, Carr and Burnett",-0.12934432482089983
395,"Moore, Cook and Rios",0.04083700964771297
396,Ingram-Brown,-0.07878061987330352
397,Hoover LLC,0.007210771097349232
398,Hess Inc,0.032653853860474626
399,Patterson LLC,0.08934509647326841
400,"Hayes, Bass and Hunt",0.09988938460324494
401,"Wilson, Stewart and Johnson",-0.13645696598072288
402,"Martinez, Morgan and Lawson",-0.08840520691015999
403,Gutierrez Inc,0.04086672116281004
404,"Collins, Price and Williams",-0.02437439064730358
405,"Jackson, Hull and Mcintosh",-0.03698712574281778
406,Brown-Kelly,-0.08858926185535725
407,"Avila, Chambers and Hart",0.02439914018636352
408,Gutierrez-Johnson,-0.06161131931682981
409,Lee-Hughes,0.08653012537833517
410,Davis-Johnson,0.06974983960729074
411,Thompson PLC,-0.15634366327998772
412,"Valdez, Smith and Bryant",0.03188119886136283
413,"Reese, Neal and Alvarez",0.10814156115646423
414,Nichols Group,-0.024886283354102152
415,Johnson-Black,0.035188643955283726
416,Cook Inc,0.10208418303052175
417,Donaldson-Moore,0.03606239756980075
418,"Garrett, Mitchell and Johnson",0.016836897119174514
419,Morgan-Blackburn,-0.05926332808896271
420,"Thomas, Thompson and Mccall",0.1119972191092324
421,"Frazier, Hahn and Villa",-0.1112925740364411
422,Dougherty-Webb,0.03746283652619777
423,"Gregory, Williams and Allen",0.048456118133339346
424,Murphy-Burch,-0.20553635313808957
425,Perez-Johns,0.03397989982666317
426,Cox-Cunningham,0.19537393374691595
427,Cunningham-Smith,-0.14558718065830697
428,"Smith, Price and Solis",0.001687107453207475
429,Smith LLC,0.039660025960240125
430,"Smith, Williams and Frost",0.1324080951635294
431,"Carr, Osborne and Nunez",0.09796816205087483
432,French-Barnes,-0.1374711105243265
433,"Mcintyre, Cook and Wright",-0.14524243072035478
434,Cox and Sons,-0.19159997490210334
435,"Morales, Anderson and Knight",0.08968030075793486
436,Church-Reynolds,0.05758757437283928
437,Sanchez-James,-0.08241342764777551
438,Allen-Olson,0.16678763750421438
439,"Jones, King and Hill",0.07596404613019812
440,"Watson, Johnson and Carr",-0.05091700368747224
441,Mcdowell-Hill,0.006741121428169646
442,"Morris, Yates and Maynard",-0.014516972677491264
443,Ferguson Inc,-0.013100762574575615
444,Reeves Inc,0.1746221280457935
445,Simon-Bray,0.09904554333913562
446,Middleton-Reeves,-0.08005711038362615
447,"Murray, Jackson and Wells",0.06713696376001653
448,Lawrence LLC,-0.1580724167174354
449,"Rodriguez, Richardson and Thomas",-0.05091169349152021
450,Miranda-Mccoy,-0.02920582640014236
451,Gonzalez LLC,-0.032559042647955234
452,Cummings LLC,0.018673224277218525
453,James-Williams,-0.06856896698368135
454,"Reynolds, Fleming and Adams",-0.06941465518481382
455,"Clark, Anderson and Rodriguez",0.0027773674830892377
456,Martin-Jordan,0.20227446115397296
457,Ford-May,-0.0607504530855572
458,"Becker, Strickland and Gardner",0.18677443629190615
459,"Taylor, Hernandez and Martin",0.10392703060559282
460,Fox Group,-0.01907673012983188
461,Yoder-Hanson,-0.02530882165455764
462,Moran-Rogers,-0.011633388772810643
463,Lang Group,-0.0040159653603808075
464,Nolan-Peterson,0.026036372251702463
465,"Schmitt, Patel and Thomas",0.03169119950829228
466,Rollins-Manning,-0.11412002531356741
467,Young-Melendez,0.09190192117457685
468,Reed-Fry,-0.04829174231004398
469,"Torres, Ortiz and Sullivan",0.05896625054668452
470,Vega and Sons,0.018810374550316755
471,Smith PLC,-0.008498456152398212
472,"Bush, Walls and Holmes",0.0013728313717469003
473,"Maxwell, Wolfe and Larson",-0.15212123545809275
474,"Holden, Rodriguez and Barker",0.07251723723968223
475,"Jackson, Miller and Johnson",0.14348261216989774
476,Stafford Ltd,-0.20231392410040497
477,Flores-Lowe,-0.07023726233222521
478,Silva-King,0.0076706244776595075
479,Burnett-Perez,-0.045453769795028916
480,Hoffman Inc,-0.22017541689716685
481,"Mccall, Jackson and Carey",0.15493140132897684
482,Johns PLC,-0.0864744334471797
483,Franklin-Clark,-0.11729434412717371
484,"Sutton, Baker and Matthews",-0.11561133127991555
485,Jackson-Alexander,-0.0815785896651639
486,Hendricks Inc,-0.018729239130660404
487,"Chapman, Cook and Hunter",0.11252388356150365
488,Williams-Harvey,-0.023530594570300267
489,Whitaker-Henry,-0.03817502604919931
490,"Long, Baker and Hall",-0.1856241620445857
491,Moore-Phelps,0.021535273535931723
492,Bryant Inc,0.06734569210479567
493,Long-Benton,0.02887707774695042
494,"Davis, Olson and Olsen",0.12342175129897746
495,Thomas-Cain,0.06253052926885826
496,Barrett Inc,0.04628524366957133
497,"Taylor, Hansen and Smith",0.03630738559991941
498,Grant-Campos,0.04859864798074918
499,Klein-Rodriguez,0.0015291633334192263
500,Hansen-Baxter,0.02145726375749269
501,Brennan-Jennings,-0.03641224715939181
502,Perez LLC,-0.11911473975185322
503,Walker-Simpson,-0.0296660940575628
504,"House, Davis and Torres",0.06893023969108844
505,Perez-Richardson,0.20462387569240903
506,Valencia-Thomas,0.05246631403618234
507,Boyle-Newton,0.12817968559770784
508,Keller-Harrington,0.04438564153957265
509,Cruz-Anderson,8.666340436180884e-05
510,Morales PLC,-0.08187237253921274
511,Perez-Fletcher,0.04660762692349617
512,"Moon, Reynolds and Howard",-0.0017296711869755816
513,Saunders-Klein,0.07072060889318914
514,Delacruz-Castillo,-0.0028487885307936205
515,Martinez-Moore,-0.05379214095288348
516,Paul LLC,0.06887194452213656
517,Perez-Becker,0.031673595201459515
518,Marshall-Murray,0.17237994570775073
519,"Poole, Walker and Ross",0.042502890653335894
520,Tucker-Edwards,0.04124051350774576
521,"Smith, Ruiz and Long",0.05575581000116613
522,Hoover Group,0.030327028878369983
523,Johnston Inc,0.045620277883100295
524,Davis-Gonzalez,0.08066143535814384
525,White-White,-0.18443536303916258
526,"Diaz, Hall and Williams",-0.12216826648676989
527,Nichols-Anderson,0.10624622395805575
528,"Obrien, Gaines and Miller",0.09082804388321314
529,Gonzalez-Smith,0.19771570658929838
530,"Mathis, Jones and Thompson",-0.12959371720216326
531,Perez Group,0.01912207384426867
532,Wells-Smith,-0.04597858184223547
533,James Inc,-0.06045131470837389
534,"Blevins, Johnson and Reed",-0.1149585901508195
535,Wilcox-Byrd,0.14394638741893614
536,"Taylor, Holmes and King",0.0049703206384025655
537,Espinoza LLC,0.026928193125662615
538,Schwartz PLC,-0.027817504002362027
539,"Taylor, Clark and Daugherty",-0.00790894777782143
540,Harris-Romero,0.10809200258486883
541,Hansen Ltd,0.036102943332987476
542,Martinez-Barry,-0.0339623887311481
543,White-Kelley,-0.017860673822395815
544,Butler Group,-0.06607386763641744
545,Cunningham LLC,0.020350436912078176
546,Chavez LLC,0.10807397585301336
547,Rowe-Jenkins,0.09504623244182865
548,Cummings-Smith,0.12941790259336225
549,Benjamin-Rowe,-0.06507504039952244
550,Jordan LLC,-0.09147033875149937
551,Alvarez-Perez,0.04930771639482803
552,Ward-Tucker,0.08242791945136813
553,Novak PLC,-0.17089789025293772
554,"Miller, Evans and Holmes",0.16369817186348487
555,"Martinez, Brown and Cooper",0.030081632281468054
556,Berg-Trujillo,0.0901787747869354
557,Myers-Lopez,0.04055059024730899
558,Lee-Myers,-0.10626586693383391
559,Barron-Fleming,0.0062578877634236795
560,"Lopez, Murphy and Stone",0.003705735512266373
561,"Marquez, Wheeler and Hamilton",-0.010811588214797122
562,"Barker, Snyder and Alvarado",0.0889402727739525
563,George Inc,-0.08019825005855008
564,Freeman PLC,-0.0674365945447347
565,Peters-Gonzalez,-0.09934839334543422
566,Brown and Sons,-0.14842167856154193
567,Sawyer-Bishop,-0.10808214424203136
568,"Cohen, Atkins and Todd",-0.08257049291310041
569,Middleton-Walters,0.022679512473131033
570,Mcclure-Morgan,0.05925278287667135
571,"Lee, Watson and Bridges",-0.02213267177581793
572,"Kim, Gonzales and Alvarado",0.08876140775046144
573,Jones-Robinson,0.0542572892929885
574,Walton Group,-0.01636810107707807
575,Zimmerman-Clark,0.044205473195402224
576,Padilla-Smith,0.00235244714533411
577,Miller Group,0.010978730614183075
578,"Hudson, Gibbs and Fernandez",0.06577111957717678
579,"Smith, Ferrell and Taylor",0.1086376619834369
580,"Knox, Parker and Stephens",-0.0753197697910505
581,Miller Ltd,0.004357374911107095
582,Goodwin-Harris,-0.022883483836022383
583,"Todd, Collins and Mcgee",-0.10417318465244461
584,Austin Inc,-0.051506265469677216
585,"Boyer, Hunt and Hernandez",-0.029207318037722453
586,Rodriguez-West,0.09072510560020611
587,Reyes Ltd,0.08186175075629681
588,"Pennington, Perez and Lawrence",0.006516112667398569
589,Williams LLC,0.02525896818629167
590,"Silva, Washington and Moses",-0.1462677865990059
591,"Mendoza, Flores and Daniel",0.09487674007510194
592,Wilson PLC,-0.014506140098853365
593,"Walls, Anderson and Thomas",-0.08690183938019305
594,Wilson Group,0.043587267220103094
595,Johnson LLC,0.07106485565688997
596,Cruz-Cooper,0.04765331515894394
597,Jensen-Walsh,-0.08855548942891182
598,"Summers, Weaver and Morgan",-0.07102285729803103
599,"Smith, Odonnell and Weiss",0.044575138765203484
600,"Roy, Rivera and Cooper",0.016585883431436885
601,Austin Group,-0.013504685449146434
602,King Inc,0.14960148670328452
603,"Jones, Duarte and Anderson",-0.07280011323721633
604,Meyer and Sons,-0.08270518379455638
605,Davis-Huff,-0.07116668432145438
606,Cowan Ltd,0.04448018164792758
607,"Hayden, Ross and Lynch",-0.03281488821326154
608,"Gonzales, Moore and Le",0.04660819596797299
609,Dickson-Kelley,-0.052198564176412734
610,Robinson LLC,0.007052838737841672
611,Hill Ltd,0.10610894928098763
612,Miller LLC,0.0808938196854378
613,Brennan-Casey,-0.08268477279422157
614,Johnson-Carr,0.15161938885706175
615,Pratt-Jackson,0.09204571245876032
616,Werner-Hunt,0.08952136565484403
617,Grimes-Davis,0.1775932225758295
618,"Patel, Ortiz and Miller",-0.0075633369158496265
619,Barajas-Thompson,-0.0019490248040824106
620,Fuller Ltd,-0.042555138361975664
621,"Mitchell, Johnson and Smith",0.06290715761278058
622,Jones-Daugherty,0.0424224629021779
623,Stewart-Kelley,-0.16324098076012192
624,Williams-Erickson,-0.20916490320678516
