,Company,Default Probabilities
115,Sanford-Summers,0.26639878127452815
116,Smith-Wolfe,0.29303513689770416
117,Adams Ltd,0.4578035637056306
118,Brooks-Clark,0.7133677673671239
119,"Cook, Rogers and Johnson",-0.10801674445266447
120,"Williams, Martin and Sandoval",0.9054649421118693
121,"Kelley, Ward and Wise",0.07320489236614527
122,Jimenez-Moore,0.495064036067698
123,Hall-Vance,0.0013410636531188118
124,King Ltd,-0.9747938884906481
125,"Herrera, Sullivan and Lin",0.9936210022470251
126,"Barnett, Wilson and Ramirez",0.444461937211469
127,"Johnson, Lindsey and Wright",-0.4459442815532066
128,"White, Ross and Flores",1.1850078456850224
129,"Dixon, David and Wade",0.4273111008404984
130,"Simpson, Reid and Peck",1.1912327348724479
131,"Miller, Gardner and Moss",0.24125466672025672
132,"Carlson, Clark and Patton",-0.8638061006160046
133,Stewart-Brady,-0.3205952520009199
134,"Burke, Wolf and Lee",-0.6490093500176738
135,Jackson-Noble,-0.5581518499217649
136,"Baker, Schmidt and Avery",0.019136185645925837
137,"Chen, Munoz and Edwards",-0.165116754078017
138,Vincent-Harris,0.4943226378286633
139,Zuniga-Cardenas,0.13111769277107121
140,"Mcintyre, Moyer and Porter",0.48502042664408596
141,Martin Group,0.3204030816837383
142,Dudley-Duran,-0.03818804965797434
143,"Hansen, Chan and Conner",-0.09967789979350515
144,Johnson Ltd,-0.04956944343638318
145,"Mckinney, Francis and Santana",0.2548167880610395
146,Berg Group,0.5976471602776781
147,Thomas-Andrews,-0.23414597407903004
148,"Johnson, Reynolds and Rodriguez",-0.6919084213349181
149,"Jackson, Wright and Pope",0.9086012956526226
150,"Salazar, Jones and Richardson",0.12921089637998592
151,Mendoza and Sons,0.6446333812532888
152,"Shaffer, King and Clayton",-0.6070552510194416
153,Williams-Watson,0.6915020597256324
154,Morrison Inc,-0.5300841969621976
155,Salazar Inc,1.9663255750077866
156,"Stanley, Bond and Ryan",-0.2574996888947242
157,Wells LLC,0.007646958558331135
158,Stark Ltd,-0.40250686803629604
159,"Burgess, Black and Schmidt",-0.36761675143166966
160,Williams PLC,0.3768745617640588
161,Owens Ltd,-0.8636470638854623
162,Johnson-Pearson,0.48946574882338517
163,Stevens LLC,0.17115908532051108
164,Woods-Murphy,0.9925141623204501
165,"Bradford, Barker and Conner",-0.7267022181692031
166,"Moore, Clark and Sloan",0.002994711894959143
167,Park-Hogan,-0.36486496212109937
168,Mosley-Yu,-0.02229292077061993
169,Lee Ltd,-0.16218541616796608
170,"Hale, Ward and Porter",0.03211768339745233
171,"Stanley, Roberson and Ross",-0.3387685385253223
172,Powell Inc,0.07587732069593059
173,"Barnett, Tran and Shaw",0.5849439400822236
174,"Moore, Jackson and Barnes",-0.3512772597271547
175,Brennan Group,1.0046565783190982
176,"Mcclain, Holmes and Moore",0.20373646716179583
177,Adams-Brown,-1.100476685458549
178,"Malone, Thompson and Franco",0.8877833303836598
179,Reeves-Hall,0.8865674179550068
180,Williams LLC,-0.42232264818296295
181,Torres-Martinez,-0.3743323859871591
182,"Sanchez, Cervantes and Williams",-0.24059240682356006
183,"Lara, Hatfield and Young",-0.4051362081172212
184,Gray-Mann,-0.29302686052939975
185,"Evans, Owens and Wright",0.9903428259457819
186,Meza-Jackson,-0.30844846032393936
187,"Keller, Petty and Clark",-0.43892693584513504
188,Fox LLC,-0.09612800216361056
189,Myers and Sons,-0.1259980772874671
190,"Brown, Wilson and Garcia",-0.12529030247790066
191,Benson and Sons,1.0305468327982164
192,Adams-Mercado,0.9074930277668383
193,Beck-Gonzales,-0.21588471592537609
194,Wilson-Melton,-0.2921114024231336
195,Jackson-Hall,-0.5149510217708457
196,Gomez Group,-0.36593012089069865
197,Montgomery and Sons,-0.2552580921702973
198,"Scott, Adams and Kerr",-0.1792730673200738
199,"Friedman, Erickson and Miller",0.23819612060612302
200,Lopez Inc,-0.1483078729902058
201,"Murphy, Garner and Wallace",0.3930859352007882
202,"Peterson, Campbell and Torres",0.5686416940869699
203,Morton-Robinson,-0.988666436594473
204,"Davis, Warner and Silva",0.513658568373693
205,"Rogers, Parker and Reyes",0.613710034349855
206,Figueroa LLC,-0.6204464102640228
207,Fisher Ltd,0.1112970269466989
208,Krause-Ryan,-0.40673052191368375
209,"Miller, Moreno and Wilcox",-0.4173946595103739
210,Harris-Richards,-1.0831280877748592
211,Tran-Espinoza,-0.27485405990162326
212,Edwards-King,1.1168879615873162
213,French-Medina,0.06026001816749237
214,"Shields, Lane and Alexander",-0.1311531625351988
215,Jones-Cooper,-1.053860286969221
216,"Shaw, Walker and Mack",0.32652917141659493
217,Galvan-Spencer,-0.3981126543908276
218,"Huff, Keller and Rodriguez",0.6904455457197057
219,Harrison PLC,-0.2929443787598615
220,Lewis PLC,-0.3031972944905634
221,"Farmer, Lewis and Hill",-0.7859914277590073
222,Mitchell Ltd,0.04494954758254496
223,Banks-Walker,-0.9021925103033391
224,Thomas-Vargas,-0.07767643482286571
225,Guerrero-Stokes,0.4907515234234028
226,"Taylor, Stewart and Miller",1.2997110328017933
227,Kennedy and Sons,0.5173471033417174
228,Holmes Group,0.7266797382572833
229,"Mason, Baker and Golden",-0.26350223823031466
230,Andrews-Jones,1.0177407214442389
231,"Tapia, Moss and Mccann",0.2896737764533724
232,Mccormick Ltd,-0.044429943682120186
233,Tanner-Webb,0.42100627775044414
234,Morse-Hawkins,0.3035969582245939
235,Mcintosh Ltd,0.28042761800804195
236,Adams Ltd,-1.3917926404149532
237,Flores-Harrell,0.8833734788824138
238,Avila-Bolton,-0.08177632051785805
239,"Faulkner, Davis and Reyes",-0.6095582842533878
240,Dean Ltd,0.22440114140940967
241,Smith and Sons,-0.7047961827580025
242,Camacho-Paul,0.06531146818404371
243,Robertson-Collins,-1.4061538160304419
244,"Knight, Hernandez and Robbins",1.0782683823273964
245,"Morris, Coleman and Weiss",0.37393820029602837
246,"Garcia, Velasquez and Brown",-0.7430399739316441
247,Hernandez-Wilson,0.27876281100507927
248,Nelson-Brown,-0.6271214453181767
249,Gutierrez Ltd,-1.0034760600202366
250,Banks PLC,0.5483878833331713
251,"Ortiz, Norton and Johnson",0.3296666162020146
252,"Owen, Brooks and Hale",-1.5883022735988377
253,Keller-Walker,1.373764735480299
254,"Smith, Turner and Estrada",-0.8800368477544747
255,"Wells, Hernandez and Wolfe",0.09578418213746308
256,"Martinez, Navarro and Gross",-1.026525634787126
257,Richards-Kelley,-0.6882694505993285
258,Villanueva-Collins,0.11181381069993072
259,Higgins Inc,-0.5201276845829477
260,Reynolds PLC,-0.7076553471690797
261,Jackson Group,0.5143431197256094
262,Martin-Wood,-0.3354966767877293
263,Martinez-Chavez,-0.7863368627692143
264,Cannon Ltd,0.6933534203645342
265,Hill-Villegas,-0.13643634369573254
266,Rhodes Ltd,0.07037042856821975
267,Garza-Wilkins,-0.5897665193950424
268,Schultz-Davis,0.5858586633822173
269,Cameron Inc,-0.17868850477109602
270,Woods-Moore,1.194437692713364
271,Martin-Meyers,-0.4663071512492775
272,Liu LLC,-0.21276033557189591
273,Andersen-Juarez,0.07788860877180978
274,Colon-Wilson,-0.14209700488654575
275,Jones Group,0.5091688629012017
276,Steele Inc,0.061153465500812916
277,"Todd, Bennett and Holland",0.3262449976842295
278,Lee Group,0.2046656528147934
279,"Oliver, Martinez and Cruz",-0.5856697667884161
280,Stewart-Barnes,-0.6293745096472447
281,Jones Inc,-0.004638501152471685
282,"Thomas, Fisher and Francis",-0.04970041675830478
283,Lucas PLC,0.3879576238614772
284,Fields PLC,-1.1097184891799567
285,"Jackson, Patterson and Davis",0.0763011932407096
286,"Martin, Evans and Williams",-0.41677010869704784
287,Casey-Garcia,-1.0993054001992189
288,Meyers-Cohen,-0.5848822241177448
289,Hunter LLC,0.44087051880851674
290,Hodges-Blankenship,0.17723984137717635
291,Miller Ltd,-0.06716501480820432
292,Oconnor and Sons,-0.4917100717159388
293,"Lane, Walter and Thornton",-0.42424985041094737
294,Vasquez-Gutierrez,-0.0390121328870828
295,"Green, Davis and Lewis",0.3102157544669902
296,"Martinez, Pratt and Riley",-0.6058542924876736
297,"Rice, Perkins and Butler",-0.17592954354648996
298,Palmer-Daniels,-0.35984660110819944
299,"Hernandez, Torres and Chen",-0.3121112367325028
300,"Wallace, Smith and Durham",-0.09154324443453442
301,"Hughes, Brooks and Chandler",-0.7252216844421562
302,Nichols Inc,0.3693344899219622
303,Thomas-Harrison,0.3880518780887488
304,Walker-Jones,0.589678711711264
305,Lambert-Marquez,0.6978627031429556
306,Snyder Group,1.084540711976886
307,Thompson Ltd,0.16516110285123226
308,Chambers-Diaz,0.7917628992945163
309,"Coleman, Brooks and Lyons",-0.0041009224739445935
310,White Inc,-0.24024806178068273
311,"Nelson, Barajas and Molina",-0.2882940216917958
312,"Nguyen, Stanley and Lopez",-0.8100434671377148
313,Hinton-Coleman,-0.22806918373840446
314,Maxwell-Zhang,0.6451274940174152
315,Perez-Shaw,0.44203705819350764
316,"Lewis, Taylor and Bernard",-0.12434035839527065
317,Willis-Chandler,-0.16286417946568504
318,Woodard and Sons,1.4035846705611819
319,"Solis, Walker and Smith",0.3208277789654805
320,Robertson-Rios,0.5160109538849272
321,Young-Mercer,0.24592110261372674
322,"Hill, Mckee and Weaver",-0.538857665312117
323,Brown-Solomon,0.1230614337073243
324,Terry LLC,-0.7895813088895924
325,"Davis, Glover and Mason",-1.306646788753064
326,Ramirez Ltd,0.31492509630096227
327,Peterson Ltd,-0.33938445942592566
328,Jones-Garcia,-0.13986327962274753
329,"Reynolds, Taylor and Cardenas",0.7487856823608882
330,Mack-Kemp,-0.19522436873844487
331,Clark-Calderon,-0.40505561890194014
332,Cabrera-Campbell,-0.05698745343547624
333,"Callahan, Chapman and Campbell",1.7926009344811809
334,Potter Ltd,0.6180706625492173
335,Jones-Singleton,-0.6194531966249127
336,"White, Williams and Carey",0.5456535246281384
337,Nguyen PLC,0.6182571884180004
338,Holland-Salinas,0.24746256445043155
339,Frost-Kennedy,-0.027226284754487493
340,"Shelton, Williams and Jenkins",-0.6324300099527477
341,"Sawyer, Stewart and Barron",-0.26984736658311576
342,"Levine, Roman and Bradley",-0.2769081161601992
343,"Hicks, Conway and Smith",-0.03715804257040692
344,Hull Ltd,-0.34580045546259497
345,Rubio-Phillips,0.9343594335294403
346,Thomas-Ellis,-1.1310831532747105
347,Contreras Ltd,-0.40268896093879963
348,Mckinney-Chavez,0.22483517827815508
349,"Hanson, Howe and Le",-0.9939544905500209
350,Mays-Cochran,0.24357783988009907
351,James LLC,0.26594426102107394
352,Martin PLC,0.9301453269966093
353,"Morris, Rhodes and Stewart",-0.43857391380467975
354,Sutton Group,0.290188198111626
355,Bell-Huang,0.16496034388565758
356,Walsh and Sons,-0.23732205815089039
357,Wilson Group,0.15716891390538654
358,"Moss, Perez and Carter",0.5389830126330932
359,Erickson Inc,0.09995677172222178
360,Reeves-Williams,0.7505582206862723
361,Brown-Hester,-0.12235496055738954
362,Torres Inc,0.494897571632926
363,Wood-Johnson,-0.29012001874598403
364,Harrell Group,-0.060296827439799285
365,"Williams, Ortega and Daniel",0.5148478982920318
366,"Blackwell, Stevens and Fletcher",-0.9212298715068169
367,"Smith, Miller and Stone",-0.13556204428743046
368,"Young, Taylor and Rice",-0.35329616970310224
369,Williams Ltd,0.0818567752812754
370,"Shields, Schmitt and Greene",0.8376169428604127
371,Williams-Cruz,0.007708085947596737
372,Lucero Ltd,1.4106390024341442
373,"Davis, Crawford and Robinson",-0.04792863841356353
374,"Nash, Ortega and Carney",0.171561104283238
375,"Watts, Murray and Key",-0.7830232805548679
376,"Ward, Jones and Gordon",-0.31258729730531515
377,"Wood, Carter and Hendrix",1.0559363395720198
378,Stephens PLC,-0.965184110402515
379,Smith-Bonilla,-0.17796373534432827
380,Banks Group,-0.1306030078816333
381,Randall-Mercado,-0.5320141320849955
382,Lopez-Dean,0.7957248804065162
383,Hendricks Ltd,-0.0018329853442612656
384,"Zuniga, Miller and Jones",0.2748739066180657
385,Larson-Cooper,-0.6171854787404591
386,Pope-Graham,0.23519216609376942
387,Morris Group,-0.16697889835546778
388,Clark Ltd,-0.5880813417264102
389,Brown Group,-0.32238603880364447
390,"Henderson, Charles and Hernandez",0.6233789672055965
391,Austin Ltd,-0.27059482262876633
392,Boyer-Schroeder,0.3046828061924615
393,Stewart-Reeves,-0.20783529466904635
394,Gomez Inc,0.7438892955886506
395,"Hill, King and Macdonald",-0.2416836862999647
396,Cox-Rivera,-0.058269035872348544
397,Lewis Inc,-0.0042382308828736595
398,"Kennedy, Smith and Johnston",0.39442912672528463
399,Garner-Barker,-0.21111322028280727
400,Brown and Sons,0.8239593828756367
401,Lang and Sons,0.7323642842052981
402,"Keller, English and Wright",0.3600153583307726
403,Anderson-Dean,-0.26148127152130346
404,Smith-Morrison,0.5245233070097035
405,Brown and Sons,-0.4581631231530425
406,Gray-Brooks,-0.14035277879757824
407,Miller LLC,-1.5109610162631257
408,Jacobs PLC,-0.48287272903088324
409,"Patel, Perkins and Perry",1.5682323163450913
410,Henson-Beltran,-1.24038372853813
411,Small-Ellis,0.5760019972793398
412,"Fisher, Wong and Clark",-0.9608046358239699
413,Lucas-Hawkins,-0.01270819450767421
414,Rodriguez-Patterson,-0.504114105075528
415,Jones-Gonzalez,0.10374540332045425
416,Ibarra and Sons,-0.5389665149315876
417,Hansen-Farmer,0.7785709889196715
418,"Schneider, Neal and Ware",-0.19737573670708913
419,Donaldson Inc,0.6708905425686656
420,"Lewis, Morrison and Peterson",-0.15412588546522438
421,Perez-Jenkins,-0.590637285372294
422,Washington Group,-0.5591959338042415
423,"Bailey, Mata and Craig",-0.456901962598414
424,Harrison Group,-0.2403100216508606
425,Rowe PLC,0.3885285118718031
426,Hanson-Obrien,1.0403743854677177
427,"Evans, Cruz and Oliver",-0.3856078149009085
428,"Carpenter, Guzman and Bates",-0.9613326647617231
429,Valdez-Reyes,0.051289370717625106
430,"Fields, Thomas and Phelps",1.1631913982137376
431,Lopez and Sons,-0.20456798005985416
432,Potts and Sons,0.6641051400511585
433,"Lawrence, Edwards and Herrera",0.2011500670920288
434,Delgado-Henderson,0.027702280980732123
435,Mcknight Group,0.8099572860433244
436,Washington-Nguyen,0.3695323313953472
437,"Abbott, Matthews and Martin",-0.7871217367692959
438,"Barnes, Singleton and Soto",0.1456497067944335
439,Keller-Kline,-0.1151160137793141
440,Duran LLC,0.4321325802490247
441,"Hall, Smith and Rodriguez",-0.4692396343521782
442,Taylor Group,-0.4216366125412096
443,"Green, Wilson and Morris",0.8491178803371406
444,Greer-Clarke,-0.6613073197556579
445,Jarvis-Crawford,-0.06844373643400416
446,"Mendoza, Rios and Herrera",-0.2922405384081977
447,"Wyatt, Williamson and Wood",-0.45312481173896163
448,"Wallace, Fowler and Hendrix",-0.42068578723335515
449,Miles-Reyes,1.1243991045161075
450,"Duarte, Wells and Ramirez",-0.451720669638983
451,Fisher PLC,-0.2041440646531331
452,Long and Sons,0.6897998888256475
453,"Hahn, Mcconnell and Merritt",-0.0005977049032432732
454,Fuller-Hall,-0.41812383443251183
455,"Kirk, Church and Bush",-0.32543578322617295
456,"Cantu, Anderson and Taylor",1.1752553087786435
457,"Smith, Singh and Bowman",-0.6352679959837365
458,Moore-Nguyen,-0.5993293942571086
459,"Jackson, Garcia and Hancock",0.04857340219896925
460,"Mcneil, Buck and Solis",0.5852248208217588
461,Townsend-Silva,0.4938018070260546
462,Nielsen-Cruz,-1.3774254206576952
463,"Herrera, Bass and Ortega",-0.37065720638969546
464,"Wiley, Bates and Hines",-0.487639151994541
465,Wells-Long,0.16105470044811301
466,Baker Inc,-0.13428102703849615
467,Forbes-Goodman,0.14490871124055324
468,Hood and Sons,-0.2054644434826225
469,Price PLC,-0.46903815526283854
470,"Brown, Barr and Smith",0.1778283466253652
471,"Jimenez, Flores and York",-0.40687425719916853
472,Ashley LLC,-0.6063526196505034
473,"Carr, Hopkins and Navarro",0.06848902444779864
474,Miller-Beck,0.031239409038768616
475,Garcia-Hunter,0.18818755424350853
476,"White, Turner and White",-0.745241664880343
477,West and Sons,0.38453242450445063
478,Nguyen-Thomas,0.2361725159971354
479,Gonzalez Inc,-0.49268194618001615
480,Elliott-Robertson,0.5320367748233382
481,Robertson-Hernandez,-0.4989794255817528
482,Harris-Martinez,-0.20734345769549758
483,King Inc,-0.27968318927804875
484,"Dalton, Scott and Brown",0.5764373156804163
485,Ayers Group,-0.42664013585542815
486,"Castaneda, Gibson and Torres",-0.44751103753563765
487,Cruz-Wright,0.2194154375452128
488,Cohen Ltd,0.38562784286949214
489,Newman Inc,1.246214046941505
490,"Davis, Marks and Wyatt",0.3476518258125286
491,Lawrence-Christian,-0.2731748899370689
492,Sexton-Moore,0.2261538173366749
493,Fischer Ltd,-0.31682175526560774
494,Stone-Baker,-0.3618795772957479
495,Valencia-Campbell,-0.06402796491710819
496,"Cook, Kelly and Shepherd",0.13416858988836952
497,Johnson LLC,-0.06160385411669765
498,"Morales, Oneal and Robinson",0.37250373662749403
499,Anderson PLC,0.49700692748536107
500,Larson-Knight,-0.932491765459754
501,Stout-Walker,-0.04615085509736285
502,Hensley PLC,0.03461398477321688
503,"Gregory, Phillips and Brewer",-0.0441171432607438
504,Trujillo and Sons,0.42433946138458073
505,Lin-Rodriguez,-0.21721685171127672
506,Sherman-Fleming,-0.24873876863522013
507,Valdez-Hoffman,-0.7848849769369238
508,"Jackson, Proctor and Brown",0.8533848437145598
509,Chandler Group,0.12218095236364945
510,Valdez Inc,0.30807569742286933
511,Santos-Bryant,-0.16246045045259178
512,"Santana, Williams and Crawford",0.2079703215771025
513,"Bailey, Wright and Garrett",0.41857646637781654
514,Li-Montgomery,-0.2061940383654085
515,Nixon-Keith,-0.14738111342010404
516,Richards Ltd,-0.48930527478290536
517,"Martinez, Kemp and Romero",-0.9046569562032328
518,"Bradford, Singh and Jones",-0.22554255179347346
519,"Rose, Harvey and Collins",0.21141180605630702
520,Ramirez LLC,-0.2939413146513328
521,Huffman-Berry,0.18625224574672727
522,"Lopez, Davis and Scott",-0.2806880611712198
523,Leonard-Miller,-0.47857852665841094
524,"Bailey, Payne and Ward",0.27302003938069275
525,Garner-Brown,0.4567481882967587
526,"Andrews, Mccarthy and Armstrong",-0.06721303419544056
527,Williams and Sons,0.40624552160956834
528,"Shaw, Booth and Martin",0.8949481982559373
529,Bond Group,0.25395303186315815
530,Reynolds PLC,-0.5966836098001919
531,Smith and Sons,0.8388757166959738
532,Terry-Lucas,0.38721784283880306
533,Jackson LLC,-0.47158871952725545
534,"Shepherd, Jones and Chaney",1.1639194355067057
535,"Guzman, Esparza and Simmons",-0.4594831835290704
536,"Lopez, Garcia and Hansen",0.36359939032698524
537,Rodriguez-Mendez,-0.43456386272919684
538,"Jones, Myers and Perez",0.5281822536492236
539,Blake-Jones,0.4730389332885091
540,"Santos, Castaneda and Bryant",0.007237839826995795
541,Clay Group,-0.06561925317827601
542,"Johnson, Bates and Rivera",0.29290533410651753
543,Weiss-Campbell,0.23079797386370485
544,Jackson PLC,0.44028475363835573
545,"Mullins, Wells and Davis",0.0008386503346876224
546,Wright Ltd,-0.6739096478547202
547,Moody and Sons,-0.4829752311009458
548,"Dickerson, Mcdaniel and Nelson",-0.8789129879064871
549,Riddle-Villarreal,0.14988844871700893
550,Moody-Martinez,-0.0456754024381528
551,"Kane, Elliott and Reyes",-0.03683776775427588
552,Herring Ltd,0.3808577264690882
553,Pollard-Khan,-0.40188544343044047
554,"Wright, Rodriguez and Parker",1.2540942301647595
555,"Ross, Greer and Brown",-0.10020650887953227
556,Ramirez LLC,-0.46787267867325655
557,Torres and Sons,0.2989513544215213
558,"Williams, Jones and Davis",0.015791631725527146
559,Glover-Cortez,-0.4426451299586214
560,"Lambert, Ferguson and Turner",-0.624306733473742
561,"Dunlap, Bolton and English",-0.4522289485253995
562,Ramirez-Huff,0.25629194815055417
563,Larsen-Smith,0.1959430361921973
564,Williams PLC,-1.1652488906256873
565,"Todd, Moyer and Ford",-0.24156465651295936
566,Cooper PLC,-0.7437910677228147
567,"Newton, Jones and Jordan",-0.6092774171437573
568,Garcia and Sons,0.7995804372524381
569,Martin Ltd,0.17704284070781356
570,"Jackson, Thompson and Lyons",-0.4000940447923206
571,"Lucas, Freeman and Coleman",0.7239310723171039
572,"Jones, Small and Wang",-0.9481167735089024
573,Jones-Martinez,0.19397001410549639
574,"Mcdonald, Woods and Livingston",-0.20018668452105923
575,Smith-Williams,1.0482574335687074
576,Reyes Inc,-0.18685708482530608
577,Lee-Martinez,-0.5864864340354307
578,"Hancock, Montgomery and Romero",0.6593386869775081
579,Cook-Yates,1.0107704262266464
580,"Lowe, Nguyen and Whitaker",1.5794392312708498
581,Robertson-Brown,0.531846329398254
582,Gonzalez-Ruiz,-0.06134163194602429
583,Smith Ltd,-0.19231494691533413
584,Moore and Sons,0.006790476504103741
585,Nash-Johnson,0.05269222507346481
586,Fox-Jackson,0.3201616086168116
587,Smith LLC,0.06696084419747228
588,"Jackson, Conley and Riggs",0.057346648676691196
589,Golden-Reeves,-0.4030815849711162
590,Salinas Group,0.37211760359639073
591,"Weaver, Hawkins and Rodriguez",-0.08600232349606667
592,"White, Pruitt and Martinez",-0.9993733942867664
593,Chavez Group,0.2594768112116061
594,Brooks-Garrett,-0.8475610341783136
595,Edwards PLC,-0.9850626989734563
596,"Reid, Caldwell and Gonzalez",0.3338058398343561
597,King Group,-1.0604737163320674
598,Rogers and Sons,-0.3897346621794214
599,Reed Ltd,0.53001727973051
600,Freeman and Sons,-0.6676352975688218
601,"Neal, Stafford and Mccullough",-0.13259700894576862
602,Williams and Sons,-1.368610012785835
603,Terry LLC,0.6902882472854
604,"Taylor, Thompson and Jones",-1.05734377864484
605,Hull-Gardner,-0.19193047136000838
606,Montoya and Sons,-0.14206825526245612
607,Rose-Camacho,-0.3092351275515251
608,"Oneal, Combs and Jenkins",-0.2886043109290365
609,"Rogers, Harvey and Kemp",0.2309028360842338
610,Gill-Cox,-0.16733768282825506
611,Johnson-Cox,0.49541470933289383
612,Reyes Inc,-0.7564921639118133
613,"Ross, Parks and Li",-0.1268908160383218
614,Davenport-Lowe,-0.6258127982591949
615,"Brown, Jones and Wood",0.3783204423388567
616,Hays Inc,0.7944146227050388
617,Cummings Inc,0.11799646518322635
618,Beck-Hernandez,0.5230556172392883
619,Stewart PLC,-0.6361823347674274
620,Smith Ltd,-0.8734654476215973
621,"Reed, Ramirez and Sanders",0.9748026535267924
622,"Gonzalez, Hamilton and Morgan",0.1590859694345945
623,Kennedy Inc,-0.6826322311171341
624,Garcia-Baxter,0.7327510488949748
625,Underwood PLC,0.8217138571349625
